TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain
2987258,0,90478,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,anonymous.com,anonymous.com
2987259,0,90480,42.596,C,16346,324.0,185.0,visa,226.0,credit,,,,hotmail.com,hotmail.com
2987260,0,90487,34.5,W,10882,543.0,150.0,mastercard,224.0,debit,327.0,87.0,10.0,gmail.com,
2987261,0,90492,59.0,W,10049,555.0,150.0,visa,226.0,debit,191.0,87.0,8.0,,
2987262,0,90504,55.829,C,9300,103.0,185.0,visa,138.0,debit,,,,anonymous.com,anonymous.com
2987263,0,90515,385.78,W,15066,170.0,150.0,mastercard,102.0,credit,264.0,87.0,0.0,yahoo.com,
2987264,0,90525,48.95,W,1804,161.0,150.0,mastercard,117.0,debit,123.0,87.0,45.0,,
2987265,0,90581,50.0,H,17400,174.0,150.0,visa,226.0,debit,123.0,87.0,,icloud.com,icloud.com
2987266,0,90581,48.578,C,4461,375.0,185.0,mastercard,224.0,debit,,,,live.com.mx,live.com.mx
2987267,0,90593,29.0,W,12577,268.0,150.0,visa,166.0,debit,325.0,87.0,,,
2987268,0,90608,30.95,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,,anonymous.com,
2987269,0,90610,25.0,W,4921,475.0,150.0,visa,226.0,debit,184.0,87.0,405.0,,
2987270,0,90630,50.0,H,17400,174.0,150.0,visa,226.0,debit,123.0,87.0,,icloud.com,icloud.com
2987271,0,90635,50.0,R,9596,369.0,150.0,mastercard,224.0,debit,184.0,87.0,,comcast.net,yahoo.com
2987272,0,90652,25.0,W,11204,298.0,150.0,visa,226.0,debit,272.0,87.0,,gmail.com,
2987273,0,90655,200.0,H,15063,514.0,150.0,visa,226.0,credit,299.0,87.0,,gmail.com,
2987274,0,90715,222.0,W,10112,360.0,150.0,visa,166.0,debit,512.0,87.0,,hotmail.com,
2987275,0,90723,25.0,H,1724,583.0,150.0,visa,226.0,credit,299.0,87.0,,gmail.com,
2987276,0,90725,450.95,W,10486,514.0,150.0,mastercard,219.0,credit,191.0,87.0,,,
2987277,0,90805,30.0,W,3821,111.0,150.0,mastercard,219.0,credit,315.0,87.0,5.0,yahoo.com,
2987278,0,90807,120.95,W,5433,555.0,150.0,visa,166.0,debit,143.0,87.0,,yahoo.com,
2987279,0,90808,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,gmail.com,
2987280,0,90809,50.0,W,5653,429.0,150.0,visa,226.0,debit,204.0,87.0,,yahoo.com,
2987281,0,90815,30.0,S,5017,432.0,150.0,visa,226.0,debit,330.0,87.0,,,aol.com
2987282,0,90828,50.0,W,2884,490.0,150.0,visa,226.0,debit,512.0,87.0,,gmail.com,
2987283,0,90835,57.95,W,5345,555.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
2987284,0,90887,18.73,C,7698,545.0,185.0,visa,226.0,credit,,,,gmail.com,gmail.com
2987285,0,90892,34.0,W,10520,543.0,150.0,mastercard,224.0,debit,299.0,87.0,2.0,gmail.com,
2987286,0,90946,72.99,W,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,4.0,aol.com,
2987287,0,90973,25.014,C,7794,266.0,185.0,mastercard,102.0,credit,,,,gmail.com,gmail.com
2987288,1,90986,155.521,C,16578,545.0,185.0,visa,226.0,credit,,,,outlook.com,outlook.com
2987289,0,91011,107.95,W,15268,566.0,150.0,visa,226.0,credit,433.0,87.0,0.0,,
2987290,0,91011,30.0,W,14280,555.0,150.0,visa,226.0,debit,315.0,87.0,,gmail.com,
2987291,0,91034,26.5,W,3090,343.0,150.0,visa,166.0,debit,181.0,87.0,,gmail.com,
2987292,0,91061,15.0,W,8691,599.0,150.0,visa,166.0,debit,476.0,87.0,,,
2987293,0,91119,117.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,4.0,gmail.com,
2987294,0,91124,59.0,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,9.0,gmail.com,
2987295,0,91129,112.0,W,6530,206.0,150.0,mastercard,166.0,debit,308.0,87.0,2.0,gmail.com,
2987296,0,91145,160.5,W,9803,583.0,150.0,visa,226.0,credit,420.0,87.0,,gmail.com,
2987297,0,91160,200.0,W,2647,555.0,150.0,visa,226.0,debit,143.0,87.0,,att.net,
2987298,0,91168,107.95,W,17868,148.0,150.0,visa,226.0,debit,472.0,87.0,184.0,,
2987299,0,91172,72.99,W,15742,481.0,150.0,visa,226.0,credit,204.0,87.0,,aol.com,
2987300,0,91173,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,hotmail.com,hotmail.com
2987301,0,91188,20.905,C,9633,296.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
2987302,0,91215,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,hotmail.com,hotmail.com
2987303,0,91220,1351.55,W,11106,100.0,150.0,visa,226.0,credit,337.0,87.0,3.0,gmail.com,
2987304,0,91244,554.0,W,8528,215.0,150.0,visa,226.0,debit,251.0,87.0,2.0,hotmail.com,
2987305,0,91257,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,anonymous.com,anonymous.com
2987306,0,91323,20.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
2987307,0,91330,159.95,W,12581,453.0,150.0,visa,226.0,debit,418.0,87.0,,aol.com,
2987308,0,91333,25.95,W,5033,269.0,150.0,mastercard,224.0,debit,441.0,87.0,3.0,gmail.com,
2987309,0,91339,25.95,W,1974,111.0,150.0,visa,226.0,debit,494.0,87.0,5.0,gmail.com,
2987310,0,91339,105.0,W,7585,553.0,150.0,visa,226.0,credit,472.0,87.0,,gmail.com,
2987311,0,91343,50.0,H,16984,399.0,150.0,american express,236.0,credit,264.0,87.0,,juno.com,juno.com
2987312,0,91346,25.0,W,10057,225.0,150.0,mastercard,224.0,debit,181.0,87.0,,ymail.com,
2987313,0,91353,83.95,W,3682,264.0,150.0,visa,226.0,credit,512.0,87.0,1576.0,gmail.com,
2987314,0,91359,54.0,W,16916,225.0,150.0,mastercard,224.0,debit,181.0,87.0,0.0,gmail.com,
2987315,0,91414,364.95,W,15813,251.0,150.0,visa,226.0,debit,441.0,87.0,3.0,,
2987316,0,91422,19.576,C,15885,545.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
2987317,0,91432,335.0,W,11410,310.0,150.0,mastercard,224.0,debit,472.0,87.0,2.0,icloud.com,
2987318,0,91504,39.0,W,14079,360.0,150.0,mastercard,166.0,debit,123.0,87.0,,,
2987319,0,91515,300.0,R,15063,514.0,150.0,visa,226.0,credit,325.0,87.0,,gmail.com,gmail.com
2987320,0,91518,82.95,W,7585,553.0,150.0,visa,226.0,credit,264.0,87.0,19.0,aol.com,
2987321,0,91544,108.5,W,9485,111.0,150.0,visa,226.0,debit,,,,gmail.com,
2987322,0,91563,219.95,W,11972,134.0,150.0,visa,226.0,credit,181.0,87.0,,yahoo.com,
2987323,0,91575,107.95,W,15986,360.0,150.0,mastercard,166.0,debit,251.0,87.0,,yahoo.com,
2987324,0,91577,412.73,W,10616,583.0,150.0,visa,226.0,credit,299.0,87.0,133.0,gmail.com,
2987325,0,91598,354.95,W,16326,321.0,150.0,visa,226.0,credit,264.0,87.0,222.0,aol.com,
2987326,0,91610,107.95,W,9440,543.0,150.0,mastercard,224.0,debit,253.0,87.0,1.0,anonymous.com,
2987327,0,91614,125.0,H,16659,170.0,150.0,visa,226.0,credit,264.0,87.0,,gmail.com,
2987328,0,91684,16.857,C,3154,408.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
2987329,0,91691,160.5,W,2392,360.0,150.0,mastercard,166.0,debit,472.0,87.0,,gmail.com,
2987330,0,91706,25.0,W,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,,hotmail.com,
2987331,0,91724,105.95,W,15232,555.0,150.0,visa,226.0,debit,315.0,87.0,9.0,yahoo.com,
2987332,0,91758,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,gmail.com,anonymous.com
2987333,0,91760,30.0,H,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
2987334,0,91790,524.0,W,2803,100.0,150.0,visa,226.0,debit,330.0,87.0,0.0,gmail.com,
2987335,0,91804,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,gmail.com,anonymous.com
2987336,0,91824,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,gmail.com,anonymous.com
2987337,0,91875,50.0,H,15497,490.0,150.0,visa,226.0,debit,264.0,87.0,,gmail.com,
2987338,0,91884,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,gmail.com,anonymous.com
2987339,0,91890,33.25,W,14042,225.0,150.0,mastercard,195.0,debit,327.0,87.0,23.0,yahoo.com,
2987340,0,91894,157.95,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,,yahoo.com,
2987341,0,91927,648.95,W,2803,100.0,150.0,visa,226.0,debit,272.0,87.0,525.0,gmail.com,
2987342,0,91928,335.0,W,6927,310.0,150.0,mastercard,117.0,debit,122.0,87.0,5.0,gmail.com,
2987343,0,91955,57.95,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,3.0,yahoo.com,
2987344,0,91977,117.0,W,1692,310.0,150.0,mastercard,224.0,debit,428.0,87.0,0.0,hotmail.com,
2987345,0,92000,711.93,W,9561,242.0,150.0,visa,166.0,debit,433.0,87.0,,,
2987346,0,92004,107.95,W,10269,555.0,150.0,visa,226.0,debit,315.0,87.0,2.0,anonymous.com,
2987347,0,92010,60.0,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,239.0,gmail.com,
2987348,0,92010,59.0,W,10616,583.0,150.0,visa,226.0,credit,231.0,87.0,2.0,sbcglobal.net,
2987349,0,92016,59.0,W,3178,490.0,150.0,visa,226.0,debit,299.0,87.0,68.0,ymail.com,
2987350,0,92038,26.5,W,3090,343.0,150.0,visa,166.0,debit,181.0,87.0,,gmail.com,
2987351,0,92085,35.95,W,14079,360.0,150.0,mastercard,166.0,debit,485.0,87.0,352.0,,
2987352,0,92117,26.947,C,10568,204.0,185.0,visa,226.0,credit,,,,gmail.com,gmail.com
2987353,0,92119,500.0,W,6741,583.0,150.0,visa,195.0,credit,325.0,87.0,,gmail.com,
2987354,0,92127,58.0,W,2803,100.0,150.0,visa,226.0,debit,184.0,87.0,,yahoo.com,
2987355,0,92158,500.0,R,3869,399.0,150.0,american express,150.0,credit,327.0,87.0,,comcast.net,comcast.net
2987356,0,92174,209.95,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,8.0,aol.com,
2987357,0,92185,25.0,W,15205,270.0,150.0,visa,166.0,debit,327.0,87.0,,gmail.com,
2987358,0,92187,59.0,W,11925,553.0,150.0,visa,226.0,debit,512.0,87.0,10.0,gmail.com,
2987359,0,92213,107.95,W,10269,555.0,150.0,visa,226.0,debit,315.0,87.0,,anonymous.com,
2987360,0,92221,226.0,W,2616,,150.0,discover,102.0,credit,251.0,87.0,0.0,gmail.com,
2987361,0,92222,500.0,R,3869,399.0,150.0,american express,150.0,credit,327.0,87.0,,comcast.net,comcast.net
2987362,0,92268,462.95,W,10486,514.0,150.0,mastercard,219.0,credit,299.0,87.0,4.0,anonymous.com,
2987363,0,92285,29.5,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,6.0,gmail.com,
2987364,0,92291,161.0,W,11162,346.0,150.0,mastercard,224.0,debit,299.0,87.0,29.0,gmail.com,
2987365,0,92316,103.95,W,16065,543.0,150.0,mastercard,224.0,debit,203.0,87.0,360.0,yahoo.com,
2987366,0,92320,20.0,S,16347,225.0,150.0,mastercard,224.0,debit,330.0,87.0,,,hotmail.com
2987367,1,92350,225.0,R,4425,562.0,150.0,mastercard,197.0,credit,472.0,87.0,,gmail.com,gmail.com
2987368,0,92363,7.372,C,8755,500.0,185.0,mastercard,224.0,credit,,,,hotmail.com,hotmail.com
2987369,0,92398,30.95,W,1832,480.0,150.0,mastercard,117.0,debit,191.0,87.0,2.0,gmail.com,
2987370,0,92406,160.5,W,9803,583.0,150.0,visa,226.0,credit,420.0,87.0,,gmail.com,
2987371,0,92434,44.0,W,3084,555.0,150.0,visa,226.0,debit,315.0,87.0,6.0,,
2987372,0,92463,70.0,W,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,,aol.com,
2987373,0,92485,36.95,W,7005,111.0,150.0,visa,226.0,debit,310.0,87.0,,yahoo.com,
2987374,0,92501,500.0,R,3869,399.0,150.0,american express,150.0,credit,327.0,87.0,,comcast.net,comcast.net
2987375,0,92504,25.95,W,15989,,150.0,visa,166.0,debit,177.0,87.0,,gmail.com,
2987376,0,92509,30.0,H,5097,555.0,150.0,visa,162.0,credit,272.0,87.0,,gmail.com,gmail.com
2987377,0,92549,159.95,W,8088,316.0,150.0,visa,226.0,debit,204.0,87.0,9.0,yahoo.com,
2987378,0,92571,29.0,W,10682,514.0,150.0,mastercard,224.0,debit,299.0,87.0,3.0,yahoo.com,
2987379,0,92592,209.95,W,8691,599.0,150.0,visa,166.0,debit,476.0,87.0,23.0,gmail.com,
2987380,0,92594,28.639,C,15885,545.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
2987381,0,92606,24.5,W,18249,360.0,150.0,mastercard,166.0,debit,315.0,87.0,118.0,gmail.com,
2987382,0,92615,27.5,W,2544,322.0,150.0,visa,226.0,credit,325.0,87.0,1.0,yahoo.com,
2987383,0,92616,40.0,W,18132,567.0,150.0,mastercard,117.0,debit,512.0,87.0,2381.0,juno.com,
2987384,0,92627,57.822,C,10876,104.0,185.0,visa,137.0,credit,,,,hotmail.com,hotmail.com
2987385,0,92636,15.95,W,1832,480.0,150.0,mastercard,117.0,debit,191.0,87.0,,gmail.com,
2987386,0,92639,43.019,C,7585,553.0,150.0,visa,226.0,credit,,,,yahoo.com,yahoo.com
2987387,0,92653,40.0,H,2803,100.0,150.0,visa,226.0,debit,315.0,87.0,,gmail.com,
2987388,0,92667,22.97,W,15989,,150.0,visa,166.0,debit,177.0,87.0,,gmail.com,
2987389,0,92674,150.0,H,3821,111.0,150.0,mastercard,219.0,credit,492.0,87.0,,yahoo.com,gmail.com
2987390,0,92701,20.0,H,3682,264.0,150.0,visa,162.0,credit,337.0,87.0,,hotmail.com,
2987391,0,92725,107.95,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,10.0,hotmail.com,
2987392,0,92742,50.0,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,185.0,yahoo.com,
2987393,0,92753,59.0,W,3189,555.0,150.0,visa,226.0,debit,251.0,87.0,372.0,,
2987394,0,92760,344.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,48.0,gmail.com,
2987395,0,92769,59.0,W,1894,194.0,150.0,mastercard,166.0,debit,226.0,87.0,12.0,yahoo.com,
2987396,0,92858,240.95,W,6832,134.0,150.0,visa,226.0,credit,299.0,87.0,1415.0,yahoo.com,
2987397,0,92892,50.0,W,6872,587.0,150.0,visa,226.0,debit,476.0,87.0,11.0,yahoo.com,
2987398,0,92896,15.468,C,4461,375.0,185.0,mastercard,224.0,debit,,,,hotmail.com,hotmail.com
2987399,0,92897,54.29,W,2803,100.0,150.0,visa,226.0,debit,343.0,87.0,22.0,,
2987400,0,92919,129.95,W,4737,390.0,150.0,mastercard,224.0,debit,264.0,87.0,2.0,,
2987401,0,92932,250.0,W,11652,135.0,150.0,visa,226.0,credit,184.0,87.0,,hotmail.com,
2987402,0,92938,49.0,W,8117,490.0,150.0,visa,226.0,debit,204.0,87.0,39.0,yahoo.com,
2987403,0,92984,311.95,W,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,13.0,gmail.com,
2987404,0,92991,50.0,H,5938,111.0,150.0,visa,162.0,credit,126.0,87.0,,gmail.com,
2987405,1,92999,90.57,C,4504,500.0,185.0,mastercard,219.0,credit,,,,gmail.com,gmail.com
2987406,0,93009,50.0,H,16751,111.0,150.0,visa,226.0,debit,231.0,87.0,,yahoo.com,
2987407,0,93012,500.0,W,6741,583.0,150.0,visa,195.0,credit,325.0,87.0,,gmail.com,
2987408,0,93049,50.0,H,16751,111.0,150.0,visa,226.0,debit,231.0,87.0,,yahoo.com,
2987409,0,93055,210.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,anonymous.com,
2987410,0,93082,54.5,W,13528,536.0,150.0,visa,226.0,debit,143.0,87.0,,yahoo.com,
2987411,0,93090,40.0,W,2392,360.0,150.0,mastercard,166.0,debit,177.0,87.0,,,
2987412,0,93102,35.044,C,5812,408.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
2987413,0,93141,47.95,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,,
2987414,0,93155,34.95,W,12850,170.0,150.0,visa,195.0,credit,387.0,87.0,,yahoo.com,
2987415,0,93194,60.0,W,7585,553.0,150.0,visa,226.0,credit,315.0,87.0,1.0,charter.net,
2987416,0,93218,35.0,H,11920,583.0,150.0,visa,226.0,credit,264.0,87.0,,hotmail.com,
2987417,0,93270,315.0,W,4557,555.0,150.0,visa,226.0,credit,123.0,87.0,5.0,yahoo.com,
2987418,0,93316,49.0,W,2392,360.0,150.0,mastercard,166.0,debit,177.0,87.0,5.0,,
2987419,0,93331,25.0,W,10150,480.0,150.0,mastercard,117.0,debit,433.0,87.0,,bellsouth.net,
2987420,0,93339,200.0,W,4310,254.0,150.0,visa,226.0,debit,325.0,87.0,,live.com,
2987421,0,93358,107.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,2.0,,
2987422,0,93359,39.0,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,10.0,gmail.com,
2987423,0,93436,29.95,W,10267,555.0,150.0,visa,166.0,debit,204.0,87.0,40.0,gmail.com,
2987424,0,93441,1472.47,W,3278,453.0,150.0,visa,226.0,debit,272.0,87.0,,gmail.com,
2987425,0,93447,30.0,H,15066,170.0,150.0,mastercard,102.0,credit,330.0,87.0,,aol.com,
2987426,0,93514,226.0,W,15813,251.0,150.0,visa,226.0,debit,441.0,87.0,0.0,,
2987427,0,93525,100.0,W,15773,226.0,150.0,mastercard,102.0,credit,325.0,87.0,,gmail.com,
2987428,0,93530,222.48,W,15066,170.0,150.0,mastercard,102.0,credit,181.0,87.0,,gmail.com,
2987429,0,93654,7.493,C,9300,103.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
2987430,0,93654,53.95,W,1906,199.0,150.0,mastercard,224.0,debit,123.0,87.0,30.0,gmail.com,
2987431,0,93661,164.95,W,15066,170.0,150.0,mastercard,102.0,credit,330.0,87.0,6.0,gmail.com,
2987432,0,93669,57.95,W,12686,215.0,150.0,visa,226.0,debit,264.0,87.0,,yahoo.com,
2987433,0,93676,100.0,R,17364,399.0,150.0,american express,150.0,credit,299.0,87.0,,anonymous.com,anonymous.com
2987434,0,93677,50.0,H,4097,321.0,150.0,visa,226.0,debit,264.0,87.0,,hotmail.com,
2987435,0,93680,25.0,H,10616,583.0,150.0,visa,226.0,credit,315.0,87.0,,yahoo.com,
2987436,0,93694,100.0,W,15063,,150.0,visa,226.0,credit,299.0,87.0,17.0,yahoo.com,
2987437,0,93706,100.0,H,6019,583.0,150.0,visa,226.0,credit,315.0,87.0,,gmail.com,
2987438,0,93706,12.326,C,15885,545.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
2987439,0,93729,66.885,C,12730,266.0,185.0,mastercard,224.0,credit,,,,outlook.com,outlook.com
2987440,0,93803,100.0,W,10486,514.0,150.0,mastercard,219.0,credit,441.0,87.0,,aol.com,
2987441,0,93809,107.95,W,14858,558.0,150.0,visa,226.0,debit,325.0,87.0,2.0,aol.com,
2987442,0,93811,3162.95,W,1893,514.0,150.0,mastercard,224.0,credit,441.0,87.0,9.0,anonymous.com,
2987443,0,93820,32.325,C,5046,555.0,185.0,visa,226.0,credit,,,,hotmail.com,hotmail.com
2987444,0,93843,2267.47,W,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,4.0,me.com,
2987445,0,93850,30.0,W,16661,490.0,150.0,visa,226.0,debit,327.0,87.0,,,
2987446,0,93854,50.0,R,13249,111.0,150.0,visa,226.0,debit,264.0,87.0,,att.net,att.net
2987447,0,93861,59.0,W,12219,,150.0,visa,166.0,debit,441.0,87.0,214.0,yahoo.com,
2987448,0,93870,24.0,W,8320,476.0,150.0,visa,166.0,debit,469.0,87.0,1223.0,gmail.com,
2987449,0,93882,200.0,H,5734,361.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
2987450,0,93894,15.0,W,6550,,150.0,visa,226.0,debit,441.0,87.0,9.0,yahoo.com,
2987451,0,93931,59.0,W,6344,327.0,150.0,discover,166.0,debit,264.0,87.0,21.0,aol.com,
2987452,0,93960,68.95,W,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
2987453,0,94009,30.0,W,7511,555.0,150.0,visa,226.0,debit,181.0,87.0,13.0,comcast.net,
2987454,0,94026,59.0,W,11157,215.0,150.0,visa,226.0,debit,204.0,87.0,,hotmail.com,
2987455,0,94036,150.0,H,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,,msn.com,
2987456,0,94038,7.251,C,4461,375.0,185.0,mastercard,224.0,debit,,,,outlook.com,outlook.com
2987457,0,94049,50.0,H,3682,264.0,150.0,visa,162.0,credit,512.0,87.0,,comcast.net,
2987458,0,94057,3162.95,W,1893,514.0,150.0,mastercard,224.0,credit,441.0,87.0,9.0,anonymous.com,
2987459,0,94065,43.97,W,6019,583.0,150.0,visa,226.0,credit,204.0,87.0,8.0,yahoo.com,
2987460,0,94079,88.0,W,14858,558.0,150.0,visa,226.0,debit,272.0,87.0,,yahoo.com,
2987461,0,94083,7.0,S,10616,583.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com
2987462,0,94085,150.0,H,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,,msn.com,
2987463,0,94125,100.0,H,6004,420.0,150.0,mastercard,117.0,debit,436.0,87.0,,gmail.com,
2987464,0,94174,146.0,W,2336,260.0,150.0,visa,226.0,debit,327.0,87.0,3.0,gmail.com,
2987465,0,94178,16.313,C,15885,545.0,185.0,visa,138.0,debit,,,,gmail.com,gmail.com
2987466,0,94196,50.0,R,2803,100.0,150.0,visa,226.0,debit,337.0,87.0,,yahoo.com,gmail.com
2987467,0,94209,75.0,H,3682,264.0,150.0,visa,162.0,credit,315.0,87.0,,yahoo.com,
2987468,0,94212,200.0,W,1214,523.0,150.0,visa,226.0,credit,181.0,87.0,,yahoo.com,
2987469,0,94220,40.0,S,15066,170.0,150.0,mastercard,102.0,credit,330.0,87.0,,,icloud.com
2987470,0,94258,58.95,W,10960,567.0,150.0,mastercard,117.0,debit,191.0,87.0,14.0,gmail.com,
2987471,0,94260,30.95,W,18132,567.0,150.0,mastercard,117.0,debit,441.0,87.0,5.0,gmail.com,
2987472,0,94297,140.0,W,13481,199.0,150.0,mastercard,224.0,debit,325.0,87.0,,yahoo.com,
2987473,0,94329,58.95,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,,yahoo.com,
2987474,0,94333,82.95,W,2845,543.0,150.0,mastercard,117.0,debit,315.0,87.0,,,
2987475,0,94392,67.95,W,15066,170.0,150.0,mastercard,102.0,credit,184.0,87.0,17.0,yahoo.com,
2987476,0,94458,37.763,C,7585,553.0,150.0,visa,226.0,credit,,,,hotmail.com,hotmail.com
2987477,0,94463,100.0,W,3570,512.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
2987478,0,94465,335.0,W,11199,481.0,150.0,mastercard,102.0,credit,325.0,87.0,1450.0,yahoo.com,
2987479,0,94511,57.95,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,,yahoo.com,
2987480,0,94538,59.0,W,10486,514.0,150.0,mastercard,219.0,credit,204.0,87.0,3.0,aol.com,
2987481,0,94555,109.0,W,16075,514.0,150.0,mastercard,102.0,credit,123.0,87.0,573.0,gmail.com,
2987482,0,94581,25.0,H,16873,343.0,150.0,visa,226.0,credit,315.0,87.0,,gmail.com,
2987483,0,94611,68.95,W,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
2987484,0,94621,31.95,W,11207,361.0,150.0,visa,226.0,debit,204.0,87.0,6.0,,
2987485,0,94622,25.0,H,18092,583.0,150.0,visa,226.0,credit,204.0,87.0,,gmail.com,
2987486,0,94640,20.0,W,2392,360.0,150.0,mastercard,166.0,debit,272.0,87.0,39.0,gmail.com,
2987487,0,94642,59.0,W,12598,111.0,150.0,visa,166.0,debit,299.0,87.0,,gmail.com,
2987488,0,94642,15.105,C,15885,545.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
2987489,0,94645,8.7,C,3154,408.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
2987490,0,94716,100.0,H,6019,583.0,150.0,visa,226.0,credit,264.0,87.0,,yahoo.com,
2987491,0,94719,150.0,W,14035,555.0,150.0,visa,226.0,debit,327.0,87.0,0.0,,
2987492,0,94726,350.23,W,5613,413.0,150.0,visa,166.0,debit,204.0,87.0,0.0,gmail.com,
2987493,0,94746,200.0,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,gmail.com,
2987494,0,94768,303.95,W,14823,,150.0,visa,166.0,debit,315.0,87.0,,yahoo.com,
2987495,0,94795,250.0,W,8394,490.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
2987496,0,94803,107.95,W,17129,321.0,150.0,visa,226.0,debit,444.0,87.0,6.0,yahoo.com,
2987497,0,94829,39.0,W,12686,215.0,150.0,visa,226.0,debit,498.0,87.0,6.0,sbcglobal.net,
2987498,0,94851,100.0,W,7377,555.0,150.0,mastercard,117.0,debit,204.0,87.0,,gmail.com,
2987499,0,94861,9.425,C,5812,408.0,185.0,mastercard,224.0,debit,,,,gmail.com,gmail.com
2987500,0,94866,108.5,W,15242,555.0,150.0,visa,166.0,debit,264.0,87.0,12.0,gmail.com,
2987501,0,94881,27.793,C,9026,545.0,185.0,visa,137.0,credit,,,,hotmail.com,hotmail.com
2987502,0,94888,68.95,W,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,,yahoo.com,
2987503,0,94908,36.95,W,9992,455.0,150.0,mastercard,166.0,debit,299.0,87.0,49.0,,
2987504,0,94912,50.0,H,7508,321.0,150.0,visa,226.0,debit,,,,anonymous.com,
2987505,0,94940,25.0,H,18092,583.0,150.0,visa,226.0,credit,204.0,87.0,,gmail.com,
2987506,0,94956,424.95,W,6697,111.0,150.0,visa,195.0,debit,299.0,87.0,62.0,yahoo.com,
2987507,0,94997,120.0,W,18132,567.0,150.0,mastercard,117.0,debit,476.0,87.0,,yahoo.com,
2987508,0,95069,150.0,H,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,,msn.com,
2987509,0,95104,3000.0,W,2616,,150.0,discover,102.0,credit,330.0,87.0,,yahoo.com,
2987510,0,95144,500.0,W,6019,583.0,150.0,visa,226.0,credit,325.0,87.0,,aol.com,
2987511,0,95157,209.95,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,13.0,yahoo.com,
2987512,0,95191,107.95,W,13809,583.0,150.0,visa,226.0,credit,325.0,87.0,,hotmail.com,
2987513,0,95252,26.95,W,4090,490.0,150.0,visa,226.0,debit,310.0,87.0,4.0,gmail.com,
2987514,0,95253,250.0,R,9803,583.0,150.0,visa,226.0,credit,476.0,87.0,,yahoo.com,yahoo.com
2987515,0,95287,35.0,S,10486,514.0,150.0,mastercard,219.0,credit,330.0,87.0,,,verizon.net
